Company,Car,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,torque,seats,selling_price
Hyundai,Hyundai EON Era,2013,70000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,190000.0
Mahindra,Mahindra XUV500 W6,2014,80000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,750000.0
Nissan,Nissan Terrano XV,2014,120000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,248Nm@ 2250rpm,5,525000.0
Chevrolet,Chevrolet Cruze LTZ,2012,82000.0,Diesel,Individual,Manual,Third Owner,17.3,1998.0,163.7,380Nm@ 2000rpm,5,495000.0
Hyundai,Hyundai i20 Sportz,2015,60000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,550000.0
Mahindra,Mahindra XUV500 W8,2012,129000.0,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,595000.0
Fiat,Fiat Grande Punto,2015,67000.0,Diesel,Individual,Manual,First Owner,21.2,1248.0,75.0,197Nm@ 1750rpm,5,550000.0
Toyota,Toyota Fortuner 2.5,2015,120000.0,Diesel,Individual,Manual,First Owner,13.0,2494.0,142.0,343Nm@ 1600-2800rpm,7,2000000.0
Tata,Tata Safari DICOR,2010,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7,400000.0
Fiat,Fiat Avventura Power,2015,96500.0,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.72,209Nm@ 2000rpm,5,500000.0
Maruti,Maruti Wagon R,2017,52412.0,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,340000.0
Mahindra,Mahindra Scorpio SLE,2012,85472.0,Diesel,Dealer,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8,480000.0
Ford,Ford EcoSport 1.5,2013,87452.0,Diesel,Dealer,Manual,Second Owner,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5,480000.0
Ford,Ford EcoSport 1.5,2018,17000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5,750000.0
Maruti,Maruti Wagon R,2008,66530.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5,100000.0
Hyundai,Hyundai i20 Magna,2013,40000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,113.7Nm@ 4000rpm,5,290000.0
Fiat,Fiat Avventura Power,2015,96500.0,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.72,209Nm@ 2000rpm,5,425000.0
Honda,Honda City V,2010,79000.0,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,146Nm@ 4800rpm,5,285000.0
Mahindra,Mahindra TUV 300,2016,50000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,625000.0
Fiat,Fiat Grande Punto,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.3,1248.0,75.0,197Nm@ 1750rpm,5,170000.0
Tata,Tata Zest Revotron,2018,35000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,459999.0
Fiat,Fiat Avventura MULTIJET,2015,120000.0,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.72,209Nm@ 2000rpm,5,450000.0
Maruti,Maruti Swift Dzire,2019,10000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,650000.0
Hyundai,Hyundai i20 Active,2017,15000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5,600000.0
Maruti,Maruti Alto 800,2013,70000.0,CNG,Individual,Manual,Second Owner,30.46,796.0,47.3,69Nm@ 3500rpm,5,178000.0
Maruti,Maruti Alto 800,2016,5000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,300000.0
Maruti,Maruti Alto LXi,2009,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,150000.0
Hyundai,Hyundai Elite i20,2019,10000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,114.73nm@ 4000rpm,5,590000.0
Hyundai,Hyundai EON Era,2016,25000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,310000.0
Tata,Tata Zest Revotron,2017,53000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,400000.0
Mahindra,Mahindra Scorpio LX,2014,110000.0,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,9,520000.0
Ashok,Ashok Leyland Stile,2013,200000.0,Diesel,Individual,Manual,Second Owner,20.07,1461.0,75.0,185Nm@ 1750-2750rpm,8,300000.0
Mahindra,Mahindra XUV300 W8,2019,22000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,110.0,200Nm@ 2000-3500rpm,5,1000000.0
Maruti,Maruti Wagon R,2003,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,65000.0
Honda,Honda Amaze VX,2015,75000.0,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,509999.0
Maruti,Maruti Wagon R,2012,70000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,221000.0
Volkswagen,Volkswagen Vento 1.6,2014,64000.0,Petrol,Individual,Manual,Third Owner,15.04,1598.0,103.2,153Nm@ 3800rpm,5,390000.0
Maruti,Maruti Gypsy King,2002,60000.0,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,103Nm@ 4500rpm,8,350000.0
Maruti,Maruti Alto LXi,2009,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,195000.0
Audi,Audi Q7 3,2010,110000.0,Diesel,Individual,Automatic,Second Owner,12.07,2967.0,241.4,550Nm@ 1750-2750rpm,7,1750000.0
Mahindra,Mahindra Scorpio VLX,2013,60000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8,600000.0
Hyundai,Hyundai i20 Sportz,2015,72000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,615000.0
Hyundai,Hyundai i20 Magna,2013,70000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,219.6Nm@ 1500-2750rpm,5,350000.0
Chevrolet,Chevrolet Beat Diesel,2012,75000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5,140000.0
Hyundai,Hyundai i20 1.4,2017,32331.0,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,650000.0
Hyundai,Hyundai Creta 1.6,2016,70000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1100000.0
Hyundai,Hyundai i20 1.4,2010,80000.0,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,285000.0
Chevrolet,Chevrolet Spark 1,2011,20000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5,190000.0
Nissan,Nissan Sunny XL,2012,110000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,134Nm@ 4000rpm,5,350000.0
Hyundai,Hyundai Grand i10,2014,40000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,400000.0
Toyota,Toyota Innova Crysta,2016,40000.0,Petrol,Individual,Automatic,First Owner,10.75,2694.0,163.7,245Nm@ 4000rpm,7,2100000.0
Hyundai,Hyundai i20 Sportz,2015,90000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,434999.0
Maruti,Maruti Swift Dzire,2014,50000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,450000.0
Daewoo,Daewoo Matiz SD,2001,137000.0,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,71Nm@ 3500rpm,5,45000.0
Hyundai,Hyundai i20 Asta,2015,60000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,450000.0
Maruti,Maruti Swift VDI,2017,30000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,580000.0
Hyundai,Hyundai Creta 1.6,2016,98000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,900000.0
Maruti,Maruti Ertiga SHVS,2016,50000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200Nm@ 1750rpm,7,750000.0
Tata,Tata Indigo CS,2009,120000.0,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5,140000.0
Hyundai,Hyundai Grand i10,2017,30000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,525000.0
Tata,Tata Indigo CS,2009,120000.0,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5,114999.0
Tata,Tata Tiago 1.2,2016,40000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,399000.0
Hyundai,Hyundai Santro Xing,2006,100000.0,Petrol,Individual,Manual,Second Owner,,,,,,150000.0
Tata,Tata Indica V2,2012,90000.0,Diesel,Individual,Manual,Second Owner,19.0,1405.0,71.0,135 Nm at 2500 rpm,5,275000.0
Hyundai,Hyundai i20 1.4,2011,80000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,340000.0
Hyundai,Hyundai EON LPG,2012,120000.0,LPG,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,222000.0
Mahindra,Mahindra Ssangyong Rexton,2013,200000.0,Diesel,Individual,Automatic,First Owner,11.18,2696.0,184.0,402Nm@ 1600-3000rpm,7,850000.0
Tata,Tata Indica V2,2007,110000.0,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5,70000.0
Tata,Tata Tiago 1.2,2017,38000.0,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,430000.0
Tata,Tata Tiago 1.2,2017,35000.0,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,430000.0
Maruti,Maruti Wagon R,2014,70000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,320000.0
Hyundai,Hyundai Santro Xing,2005,125000.0,Petrol,Individual,Manual,Fourth & Above Owner,,,,,,95000.0
Renault,Renault Fluence Diesel,2012,120000.0,Diesel,Individual,Manual,Second Owner,21.8,1461.0,78.0,240Nm@ 2000rpm,5,500000.0
Renault,Renault Duster 110PS,2012,110000.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248Nm@ 2250rpm,5,500000.0
Tata,Tata Indica Vista,2010,140000.0,Diesel,Individual,Manual,First Owner,18.4,1248.0,75.0,190Nm@ 1750rpm,5,229999.0
Mahindra,Mahindra Scorpio VLS,2009,155000.0,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,290Nm@ 1800-2800rpm,8,600000.0
Hyundai,Hyundai Santro Xing,2007,120000.0,Petrol,Individual,Manual,Second Owner,,,,,,200000.0
Renault,Renault Pulse RxL,2017,80000.0,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.1,160Nm@ 2000rpm,5,500000.0
Mahindra,Mahindra Bolero SLX,2010,120000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,315000.0
Maruti,Maruti Wagon R,2011,80000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,265000.0
Ford,Ford Figo 1.5D,2015,110000.0,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5,350000.0
Tata,Tata Indigo CR4,2012,230000.0,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5,200000.0
Tata,Tata Indica V2,2011,172000.0,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,85Nm@ 2500rpm,5,114999.0
Hyundai,Hyundai i20 Magna,2014,25000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,425000.0
Ford,Ford EcoSport 1.5,2019,35000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5,900000.0
Mahindra,Mahindra Scorpio 2009-2014,2014,126000.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,7,550000.0
Honda,Honda WR-V i-DTEC,2018,30000.0,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,200Nm@ 1750rpm,5,900000.0
Hyundai,Hyundai i10 Era,2011,97000.0,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,165000.0
Hyundai,Hyundai Verna 1.6,2016,120000.0,Diesel,Individual,Automatic,First Owner,19.08,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,850000.0
Hyundai,Hyundai Verna 1.6,2016,120000.0,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.32,259.8Nm@ 1900-2750rpm,5,850000.0
Mahindra,Mahindra Thar CRDe,2014,80000.0,Diesel,Individual,Manual,Second Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6,550000.0
Maruti,Maruti Swift Dzire,2011,60000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,500000.0
Maruti,Maruti Swift Dzire,2018,15000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,630000.0
Hyundai,Hyundai i10 Era,2011,60000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,160000.0
Honda,Honda City i,2015,60000.0,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,200Nm@ 1750rpm,5,670000.0
Maruti,Maruti Swift ZDi,2014,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5,430000.0
Hyundai,Hyundai Xcent 1.2,2015,30000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,114Nm@ 4000rpm,5,375000.0
Hyundai,Hyundai i20 Asta,2016,35000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,650000.0
Maruti,Maruti Swift Dzire,2016,35000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,500000.0
Maruti,Maruti Swift Dzire,2016,35000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,500000.0
Mahindra,Mahindra XUV500 W10,2017,25000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,1350000.0
Volkswagen,Volkswagen Ameo 1.5,2018,40000.0,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,250Nm@ 1500-3000rpm,5,600000.0
Hyundai,Hyundai Creta 1.6,2017,25000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1200000.0
BMW,BMW X6 xDrive30d,2013,56000.0,Diesel,Dealer,Automatic,First Owner,11.2,2993.0,241.0,540Nm@ 2000rpm,4,3750000.0
Maruti,Maruti Swift Dzire,2018,41779.0,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,795000.0
Honda,Honda Jazz 1.2,2016,54000.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5,625000.0
Mercedes-Benz,Mercedes-Benz E-Class E250,2016,31000.0,Diesel,Dealer,Automatic,First Owner,13.0,2143.0,204.0,500Nm@ 1600-1800rpm,5,2900000.0
Maruti,Maruti Ignis 1.3,2017,37000.0,Diesel,Individual,Automatic,First Owner,26.8,1248.0,74.0,190Nm@ 2000rpm,5,625000.0
Chevrolet,Chevrolet Cruze LTZ,2011,90000.0,Diesel,Individual,Automatic,Second Owner,18.1,1991.0,147.9,327Nm@ 2600rpm,4,440000.0
Toyota,Toyota Corolla Altis,2018,13534.0,Petrol,Dealer,Manual,First Owner,14.28,1798.0,138.03,173Nm@ 4000rpm,5,1400000.0
Toyota,Toyota Corolla Altis,2017,7000.0,Petrol,Dealer,Automatic,Second Owner,14.53,1794.0,138.1,173Nm@ 4000rpm,5,1450000.0
Mercedes-Benz,Mercedes-Benz GLA Class,2017,23000.0,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,136.0,300Nm@ 1600-3000rpm,5,2700000.0
Hyundai,Hyundai Grand i10,2017,23456.0,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,550000.0
Toyota,Toyota Innova Crysta,2019,43000.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,8,1925000.0
Mahindra,Mahindra XUV500 W10,2015,39000.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,1225000.0
Honda,Honda WR-V i-VTEC,2017,15000.0,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,110Nm@ 4800rpm,5,700000.0
Maruti,Maruti Swift Dzire,2013,40000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,530000.0
Kia,Kia Seltos HTX,2020,5000.0,Diesel,Dealer,Automatic,First Owner,17.8,1493.0,113.4,250nm@ 1500-2750rpm,5,1900000.0
Maruti,Maruti Ciaz RS,2017,70000.0,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,844999.0
Skoda,Skoda Rapid 1.5,2016,99000.0,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,250Nm@ 1500-2500rpm,5,650000.0
Maruti,Maruti Swift ZXI,2018,15000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,750000.0
BMW,BMW 6 Series,2018,28156.0,Diesel,Dealer,Automatic,First Owner,17.09,2993.0,261.4,620Nm@ 2000-2500rpm,4,6000000.0
Honda,Honda Jazz 1.2,2015,30000.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5,610000.0
Chevrolet,Chevrolet Beat LT,2010,70000.0,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108Nm@ 4400rpm,5,150000.0
Maruti,Maruti Swift Dzire,2014,40000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,475000.0
Mahindra,Mahindra Scorpio SLX,2008,136500.0,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609.0,120.0,290Nm@ 1800-2800rpm,8,375000.0
Mahindra,Mahindra KUV 100,2016,70000.0,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,6,425000.0
Honda,Honda City i,2015,90000.0,Diesel,Individual,Manual,Second Owner,25.1,1498.0,98.6,200Nm@ 1750rpm,5,800000.0
Maruti,Maruti 800 DX,1996,32000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,40000.0
Maruti,Maruti Wagon R,2018,8000.0,Petrol,Individual,Automatic,Second Owner,20.51,998.0,67.0,90Nm@ 3500rpm,5,509999.0
Toyota,Toyota Etios Liva,2015,170000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,170Nm@ 1800-2400rpm,5,387000.0
Maruti,Maruti Alto 800,2014,25000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,235000.0
Tata,Tata Sumo SE,2000,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.2,1948.0,68.0,12@ 2500(kgm@ rpm),10,95000.0
Maruti,Maruti Swift Vdi,2010,110000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,340000.0
Mahindra,Mahindra XUV500 W6,2016,100000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,1000000.0
Ford,Ford Ikon 1.4,2009,115000.0,Diesel,Individual,Manual,Second Owner,13.8,1399.0,68.0,160Nm@ 2000rpm,5,160000.0
Mahindra,Mahindra Scorpio SLX,2008,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609.0,120.0,290Nm@ 1800-2800rpm,8,365000.0
Skoda,Skoda Fabia 1.2L,2011,265000.0,Diesel,Individual,Manual,Second Owner,20.86,1199.0,75.0,180Nm@ 2000rpm,5,300000.0
Maruti,Maruti Swift Vdi,2008,90000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,260000.0
Honda,Honda Jazz V,2018,40000.0,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,110Nm@ 4800rpm,5,860000.0
Hyundai,Hyundai Verna 1.6,2008,55000.0,Petrol,Individual,Manual,Second Owner,13.9,1599.0,103.2,"14.9@ 3,000(kgm@ rpm)",5,114999.0
Maruti,Maruti Alto LXi,2007,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,100000.0
Volkswagen,Volkswagen Vento 1.5,2014,111000.0,Diesel,Individual,Manual,First Owner,20.34,1498.0,103.2,250Nm@ 1500-2500rpm,5,565000.0
Mahindra,Mahindra Xylo E4,2013,120000.0,Diesel,Individual,Manual,Second Owner,11.68,2498.0,112.0,260Nm@ 1800-2200rpm,7,450000.0
Maruti,Maruti Baleno Zeta,2017,15000.0,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5,625000.0
Maruti,Maruti Alto 800,2016,30000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,280000.0
Maruti,Maruti Alto K10,2017,50000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5,330000.0
Hyundai,Hyundai Creta 1.6,2015,40000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,1300000.0
Tata,Tata Indica V2,2008,50000.0,Petrol,Individual,Manual,Second Owner,15.3,1396.0,70.0,"12.4@ 2,600(kgm@ rpm)",5,65000.0
Tata,Tata Tiago 1.2,2018,45000.0,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,480000.0
Tata,Tata Tiago 1.05,2016,35000.0,Diesel,Individual,Manual,Second Owner,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5,400000.0
Tata,Tata New Safari,2009,80000.0,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7,500000.0
Mahindra,Mahindra Xylo E4,2012,120000.0,Diesel,Individual,Manual,First Owner,11.68,2498.0,112.0,260Nm@ 1800-2200rpm,7,320000.0
Mahindra,Mahindra XUV500 W8,2014,90000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,750000.0
Mahindra,Mahindra Bolero Power,2017,100000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,195Nm@ 1400-2200rpm,7,620000.0
Maruti,Maruti Swift Dzire,2011,120000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,300000.0
Hyundai,Hyundai Creta 1.6,2018,15000.0,Petrol,Individual,Manual,First Owner,15.8,1591.0,121.3,151Nm@ 4850rpm,5,1405000.0
Maruti,Maruti Alto 800,2017,15000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,282000.0
Maruti,Maruti Swift Dzire,2017,15000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,700000.0
Ford,Ford Figo Aspire,2017,70000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5,700000.0
Ford,Ford EcoSport 1.5,2015,135000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5,600000.0
Skoda,Skoda Rapid 1.6,2012,80000.0,Diesel,Individual,Manual,Second Owner,20.5,1598.0,103.5,250Nm@ 1500-2500rpm,5,290000.0
Chevrolet,Chevrolet Cruze LTZ,2011,80000.0,Diesel,Individual,Automatic,Second Owner,18.1,1991.0,147.9,327Nm@ 2600rpm,4,430000.0
Hyundai,Hyundai i20 1.2,2017,19000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,575000.0
Hyundai,Hyundai Creta 1.6,2017,42000.0,Petrol,Individual,Manual,First Owner,15.29,1591.0,121.3,151Nm@ 4850rpm,5,875000.0
Maruti,Maruti Wagon R,2010,77000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,180000.0
Maruti,Maruti Ritz VDi,2012,120000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190Nm@ 2000rpm,5,229999.0
Toyota,Toyota Glanza G,2019,10000.0,Petrol,Individual,Automatic,First Owner,19.56,1197.0,81.8,113Nm@ 4200rpm,5,800000.0
Chevrolet,Chevrolet Spark 1,2009,110000.0,Petrol,Individual,Manual,Third Owner,16.5,995.0,63.0,90.3Nm@ 4200rpm,5,60000.0
Maruti,Maruti SX4 Vxi,2009,110000.0,Petrol,Individual,Manual,First Owner,15.0,1586.0,104.68,"145@ 4,100(kgm@ rpm)",5,150000.0
Tata,Tata Indigo Grand,2007,90000.0,Diesel,Individual,Manual,Third Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5,100000.0
Hyundai,Hyundai Creta 1.6,2015,90000.0,Petrol,Individual,Manual,First Owner,15.29,1591.0,121.3,151Nm@ 4850rpm,5,900000.0
Hyundai,Hyundai i20 1.4,2018,50000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,850000.0
Chevrolet,Chevrolet Beat Diesel,2014,50000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,142.5Nm@ 1750rpm,5,220000.0
Maruti,Maruti Alto 800,2014,40000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,250000.0
Tata,Tata Indica Vista,2012,120000.0,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,190Nm@ 1750-3000rpm,5,125000.0
Hyundai,Hyundai Creta 1.6,2018,27000.0,Petrol,Individual,Manual,First Owner,15.8,1591.0,121.3,151Nm@ 4850rpm,5,1200000.0
Tata,Tata Indigo CR4,2013,100000.0,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5,250000.0
