Company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine_cc,max_power_bhp,seats,selling_price
Maruti,2009,110000.0,Diesel,Individual,Manual,First Owner,3.492063492063492,1248.0,74.0,5,210000.0
Hyundai,2011,90000.0,Diesel,Individual,Manual,Third Owner,5.432098765432099,1493.0,110.0,5,260000.0
Maruti,2007,60000.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,128000.0
Hyundai,2015,80000.0,Diesel,Individual,Manual,Second Owner,3.682008368200837,1582.0,126.2,5,600000.0
Toyota,2010,151000.0,Diesel,Individual,Manual,Second Owner,7.6521739130434785,2982.0,171.0,7,800000.0
Maruti,2019,25000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,675000.0
Mahindra,2015,24700.0,Diesel,Individual,Manual,First Owner,5.5,2179.0,140.0,7,1000000.0
Chevrolet,2008,100000.0,Petrol,Individual,Manual,Third Owner,5.666666666666666,995.0,62.0,5,65000.0
Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,4.8827190043082815,1197.0,81.8,5,500000.0
Maruti,2010,50000.0,Petrol,Individual,Manual,First Owner,6.8,1586.0,104.68,5,300000.0
Maruti,2009,80000.0,Petrol,Individual,Manual,First Owner,6.335403726708074,796.0,37.0,4,125000.0
Hyundai,2017,25000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,82.0,5,550000.0
Maruti,2007,80000.0,Petrol,Individual,Manual,Third Owner,5.177664974619289,796.0,46.3,5,150000.0
Mahindra,2017,80000.0,Diesel,Individual,Manual,First Owner,5.7142857142857135,2179.0,120.0,7,891000.0
Toyota,2015,70000.0,Diesel,Individual,Manual,First Owner,6.774441878367975,2494.0,100.6,7,1050000.0
Maruti,2018,15000.0,Petrol,Individual,Manual,First Owner,4.834123222748815,998.0,100.5,5,750000.0
Hyundai,2012,27500.0,Petrol,Individual,Manual,First Owner,5.513513513513514,1197.0,82.9,5,380000.0
Toyota,2013,110000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,8,800000.0
Mahindra,2010,120000.0,Petrol,Individual,Manual,First Owner,6.496815286624204,1390.0,75.0,5,200000.0
Maruti,2016,70000.0,Diesel,Individual,Manual,First Owner,3.132787468850125,1248.0,88.5,5,700000.0
Toyota,2002,290000.0,Diesel,Individual,Manual,First Owner,6.7175572519083975,2446.0,75.0,10,229999.0
Honda,2010,74000.0,Petrol,Individual,Manual,Second Owner,7.96875,2354.0,177.6,5,300000.0
Honda,2015,120000.0,Diesel,Individual,Manual,First Owner,3.6363636363636367,1498.0,98.6,7,670000.0
Honda,2007,140000.0,Petrol,Individual,Manual,First Owner,5.762711864406779,1497.0,78.0,5,210000.0
Maruti,2017,40000.0,Petrol,Individual,Manual,First Owner,4.8827190043082815,1197.0,81.8,5,370000.0
Maruti,2019,20000.0,Petrol,Individual,Automatic,First Owner,4.766355140186916,1197.0,83.1,5,600000.0
Maruti,2020,15000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,810000.0
Tata,2019,16000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,346000.0
Honda,2005,130000.0,Petrol,Individual,Manual,First Owner,7.846153846153847,1343.0,90.0,5,55000.0
Tata,2012,118000.0,Diesel,Individual,Manual,Second Owner,6.317300789662599,2179.0,138.03,7,250000.0
Maruti,2006,44000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,1298.0,88.2,5,120000.0
Maruti,2013,50000.0,Diesel,Individual,Manual,Second Owner,4.236880115551276,1248.0,88.8,7,600000.0
Maruti,2016,60000.0,Petrol,Individual,Manual,First Owner,6.636304489264802,1196.0,73.0,5,330000.0
Hyundai,2014,147000.0,Petrol,Individual,Manual,Second Owner,5.483870967741935,1197.0,81.83,5,400000.0
Tata,2004,40000.0,Diesel,Individual,Manual,Second Owner,5.238095238095238,1405.0,62.0,5,100000.0
Maruti,2014,100000.0,Petrol,Individual,Manual,Third Owner,5.340314136125654,1197.0,85.8,5,450000.0
Maruti,2017,55000.0,Diesel,Individual,Manual,First Owner,3.5889070146818924,1248.0,88.5,7,800000.0
Maruti,2015,40000.0,Diesel,Individual,Manual,Second Owner,3.186097031136857,793.0,47.0,5,340000.0
Maruti,2010,64000.0,Diesel,Individual,Manual,Third Owner,4.170616113744075,1248.0,73.9,5,225000.0
Maruti,2002,100000.0,Petrol,Individual,Manual,Second Owner,5.895953757225433,993.0,60.0,5,55000.0
Maruti,2016,50000.0,Diesel,Individual,Manual,First Owner,3.5889070146818924,1248.0,88.5,7,900000.0
others,2014,30000.0,Diesel,Individual,Automatic,First Owner,9.777777777777777,1984.0,181.0,5,2500000.0
Maruti,2018,30000.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,465000.0
Maruti,2004,150000.0,Petrol,Individual,Manual,First Owner,5.895953757225433,993.0,60.0,5,70000.0
Tata,2016,24177.0,Petrol,Individual,Manual,First Owner,5.805350028457598,1193.0,88.7,5,400000.0
Tata,2012,80000.0,Diesel,Individual,Manual,First Owner,5.46583850931677,1405.0,70.0,5,185000.0
Maruti,2006,150000.0,Petrol,Individual,Manual,Second Owner,5.396825396825397,998.0,67.1,5,140000.0
Renault,2015,120000.0,Diesel,Individual,Manual,Second Owner,4.182509505703423,1461.0,83.8,7,415000.0
Mahindra,2012,121779.0,Diesel,Individual,Manual,First Owner,7.3029045643153525,2179.0,120.0,8,532000.0
Maruti,2017,56000.0,Diesel,Individual,Manual,First Owner,3.21285140562249,1248.0,74.0,5,600000.0
Maruti,2008,100000.0,Petrol,Individual,Manual,others,6.8,1586.0,104.68,5,150000.0
Maruti,2018,12000.0,Petrol,Individual,Manual,First Owner,5.000000000000001,1197.0,81.8,5,459999.0
Maruti,2017,15381.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,800000.0
Mahindra,2011,5000.0,Diesel,Individual,Manual,First Owner,6.470588235294118,2523.0,63.0,7,310000.0
others,2014,40000.0,Diesel,Individual,Manual,First Owner,4.629142556549184,1461.0,108.5,5,475000.0
Maruti,2016,35000.0,others,Individual,Manual,Second Owner,3.195488721804511,998.0,58.16,5,310000.0
Maruti,2018,10000.0,Petrol,Individual,Manual,First Owner,4.258872651356993,998.0,67.05,5,350000.0
Mahindra,2019,10000.0,Diesel,Individual,Manual,First Owner,5.5,2179.0,140.0,7,1800000.0
Maruti,2018,25000.0,Petrol,Individual,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,640000.0
Maruti,2017,50000.0,Petrol,Individual,Automatic,First Owner,4.973183812774256,998.0,67.0,5,350000.0
Tata,2018,30000.0,Petrol,Individual,Manual,First Owner,6.0,1198.0,108.5,5,600000.0
Hyundai,2015,23000.0,Diesel,Individual,Manual,First Owner,3.682008368200837,1582.0,126.2,5,575000.0
Mahindra,2019,15000.0,Diesel,Individual,Manual,First Owner,5.317220543806647,2498.0,105.0,6,974000.0
Maruti,2018,5000.0,Petrol,Individual,Automatic,Second Owner,4.973183812774256,998.0,67.0,5,445000.0
Maruti,2015,15000.0,Diesel,Individual,Manual,Second Owner,4.236880115551276,1248.0,88.76,7,580000.0
Hyundai,2020,20000.0,Diesel,Individual,Manual,First Owner,3.981900452488688,1396.0,88.7,5,1050000.0
Ford,2015,50000.0,Diesel,Individual,Manual,First Owner,3.864734299516908,1498.0,98.59,5,600000.0
Ford,2017,40000.0,Petrol,Individual,Manual,Second Owner,5.616740088105726,1196.0,86.8,5,370000.0
Maruti,2007,70000.0,Petrol,Individual,Manual,Third Owner,5.604395604395604,1061.0,64.0,5,150000.0
Maruti,2017,15000.0,Petrol,Individual,Manual,First Owner,4.415584415584416,998.0,67.04,5,483000.0
Hyundai,2016,10000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,82.0,5,470000.0
Maruti,2018,25000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,950000.0
Hyundai,2013,50000.0,Petrol,Individual,Manual,Third Owner,5.996472663139329,1591.0,121.3,5,450000.0
Toyota,2011,70000.0,Petrol,Individual,Manual,First Owner,5.795454545454545,1496.0,88.7,5,345000.0
Maruti,2020,5000.0,Petrol,Individual,Automatic,First Owner,4.8827190043082815,1197.0,81.8,5,600000.0
Maruti,2009,60000.0,Petrol,Individual,Manual,First Owner,5.368421052631579,998.0,66.1,5,300000.0
Maruti,2007,74800.0,Petrol,Individual,Manual,Second Owner,5.604395604395604,998.0,67.1,5,160000.0
Maruti,2004,80000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,120000.0
Maruti,2012,270000.0,others,Individual,Manual,First Owner,3.874202370100273,1196.0,61.7,5,220000.0
Hyundai,2018,120000.0,Petrol,Individual,Manual,First Owner,5.024630541871921,998.0,68.05,5,340000.0
Honda,2007,120000.0,Petrol,Individual,Manual,Second Owner,5.762711864406779,1497.0,78.0,5,138000.0
Toyota,2000,250000.0,Diesel,Individual,Manual,others,6.7175572519083975,2446.0,75.0,10,100000.0
Maruti,2010,80000.0,Petrol,Individual,Manual,Third Owner,5.828571428571428,1298.0,85.8,5,231000.0
Mahindra,2013,120000.0,Diesel,Individual,Manual,Second Owner,5.827814569536424,2179.0,140.0,7,800000.0
Mahindra,2019,20000.0,Petrol,Individual,Manual,First Owner,6.0,1197.0,108.6,5,960000.0
Maruti,2009,70000.0,Petrol,Individual,Manual,Second Owner,5.396825396825397,1061.0,67.0,5,120000.0
Maruti,2012,40000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,998.0,67.1,5,270000.0
Maruti,2011,100000.0,Petrol,Individual,Manual,Second Owner,4.834123222748815,1197.0,85.8,5,200000.0
Maruti,2012,123000.0,Petrol,Individual,Manual,First Owner,5.483870967741935,1197.0,85.8,5,328000.0
Hyundai,2012,77000.0,Diesel,Individual,Manual,First Owner,3.942652329749104,1582.0,126.32,5,432000.0
Volkswagen,2019,7000.0,Petrol,Individual,Manual,First Owner,5.431309904153355,999.0,75.0,5,565000.0
Maruti,2017,70000.0,Petrol,Individual,Manual,First Owner,6.636304489264802,1196.0,73.0,5,390000.0
Ford,2017,30000.0,Diesel,Individual,Manual,First Owner,3.4068912117692607,1498.0,99.0,5,600000.0
Hyundai,2011,120000.0,Diesel,Individual,Manual,Third Owner,3.8260869565217392,1396.0,90.0,5,250000.0
Chevrolet,2011,70000.0,Petrol,Individual,Manual,First Owner,5.666666666666666,995.0,62.0,5,165000.0
Honda,2011,105000.0,Petrol,Individual,Manual,First Owner,6.0,1497.0,118.0,5,421000.0
Hyundai,2012,109322.0,Petrol,Individual,Manual,Second Owner,6.234718826405868,1495.0,93.7,5,225000.0
others,2013,120000.0,Diesel,Individual,Manual,First Owner,4.066543438077634,1461.0,84.8,5,350000.0
others,2018,24000.0,Diesel,Individual,Manual,First Owner,5.146198830409356,1956.0,170.0,5,1757000.0
Maruti,2015,70000.0,Diesel,Individual,Manual,Second Owner,3.21285140562249,1248.0,74.0,5,600000.0
Tata,2018,35000.0,Petrol,Individual,Manual,First Owner,4.25,1199.0,83.81,5,515000.0
Maruti,1999,80000.0,Petrol,Individual,Manual,Third Owner,6.335403726708074,796.0,37.0,4,80000.0
Maruti,2017,70000.0,Diesel,Individual,Manual,Second Owner,3.7209302325581395,1248.0,88.5,5,800000.0
Mahindra,2004,100000.0,Diesel,Individual,Manual,others,8.38095238095238,2179.0,120.0,7,120000.0
others,2017,9000.0,Diesel,Dealers,Automatic,First Owner,6.470588235294118,1999.0,177.0,5,2711000.0
others,2019,20000.0,Petrol,Dealers,Automatic,First Owner,4.559678140366563,2487.0,214.56,5,5150000.0
others,2017,45000.0,Diesel,Dealers,Automatic,First Owner,4.55250905328505,1999.0,177.0,5,3200000.0
Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,6.24113475177305,2179.0,147.94,7,503000.0
others,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.888888888888888,1969.0,190.0,5,3800000.0
Toyota,2016,68089.0,Petrol,Dealers,Automatic,First Owner,5.323590814196242,2494.0,157.7,5,2000000.0
Maruti,2013,58343.0,Petrol,Dealers,Manual,First Owner,4.681046351537403,998.0,67.05,5,225000.0
Maruti,2018,38817.0,Diesel,Dealers,Manual,First Owner,3.21285140562249,1248.0,74.0,5,740000.0
Honda,2016,56494.0,Petrol,Dealers,Manual,First Owner,5.604395604395604,1199.0,88.7,5,550000.0
Toyota,2013,79328.0,Diesel,Dealers,Manual,Second Owner,6.774441878367975,2494.0,100.6,7,750000.0
Maruti,2019,5621.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,650000.0
Toyota,2017,25538.0,Petrol,Dealers,Manual,First Owner,6.078665077473182,1496.0,88.73,5,625000.0
Maruti,2018,69779.0,Petrol,Dealers,Automatic,First Owner,4.636363636363637,1197.0,81.8,5,600000.0
Hyundai,2017,56290.0,Diesel,Dealers,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,450000.0
BMW,2019,7500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5400000.0
BMW,2019,8500.0,Diesel,Dealers,Automatic,First Owner,5.244338498212157,1995.0,190.0,5,5500000.0
Honda,2019,7032.0,Petrol,Dealers,Automatic,First Owner,5.368421052631579,1199.0,88.76,5,779000.0
Skoda,2016,11000.0,Petrol,Dealers,Automatic,First Owner,7.132867132867132,1598.0,103.5,5,645000.0
others,2018,2000.0,Diesel,Dealers,Automatic,First Owner,5.238095238095238,1984.0,150.0,5,2475000.0
Maruti,2017,40000.0,Petrol,Individual,Manual,First Owner,4.973183812774256,998.0,67.04,5,475000.0
Maruti,2015,20000.0,Petrol,Individual,Automatic,First Owner,4.973183812774256,998.0,67.0,5,400000.0
Hyundai,2004,90000.0,Petrol,Individual,Automatic,Second Owner,5.691964285714286,1086.0,62.1,5,80000.0
others,2011,60000.0,Diesel,Individual,Manual,First Owner,4.334975369458128,1248.0,75.0,5,300000.0
Mahindra,2011,475000.0,Diesel,Individual,Manual,Third Owner,6.518518518518518,2179.0,115.0,5,400000.0
Maruti,2009,70000.0,Petrol,Individual,Manual,Second Owner,5.895953757225433,1061.0,64.0,5,235000.0
Maruti,2015,40000.0,Petrol,Individual,Manual,Second Owner,4.973183812774256,998.0,67.04,5,350000.0
Maruti,2017,34000.0,Diesel,Individual,Manual,Second Owner,3.098591549295775,1248.0,74.02,5,625000.0
Mahindra,2014,120000.0,Diesel,Individual,Manual,First Owner,5.827814569536424,2179.0,140.0,7,525000.0
Tata,2018,10000.0,Petrol,Individual,Manual,First Owner,5.024630541871921,1199.0,84.0,5,550000.0
Mahindra,2015,80000.0,Diesel,Individual,Manual,Second Owner,5.513784461152882,2523.0,62.1,7,550000.0
Honda,2006,100000.0,Petrol,Individual,Manual,Second Owner,5.762711864406779,1497.0,78.0,5,200000.0
Mahindra,2011,120000.0,Diesel,Individual,Manual,First Owner,6.76923076923077,2489.0,95.0,8,350000.0
Honda,2006,100000.0,Petrol,Individual,Manual,Second Owner,5.762711864406779,1497.0,78.0,5,220000.0
Hyundai,2016,25000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,1197.0,82.0,5,412000.0
Maruti,2009,52000.0,Petrol,Individual,Manual,Second Owner,5.396825396825397,1061.0,67.0,5,126000.0
Maruti,2013,63000.0,Diesel,Individual,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,430000.0
Maruti,2009,90000.0,Petrol,Individual,Manual,Second Owner,5.368421052631579,998.0,66.1,5,130000.0
Tata,2017,60000.0,Petrol,Individual,Manual,First Owner,4.278523489932886,1199.0,84.0,5,350000.0
Maruti,2011,35000.0,Petrol,Individual,Manual,First Owner,5.177664974619289,796.0,46.3,5,220000.0
Mahindra,2011,80000.0,Diesel,Individual,Manual,First Owner,6.470588235294118,2523.0,63.0,7,380000.0
Ford,2010,110000.0,Diesel,Individual,Manual,Second Owner,4.4,1399.0,68.0,5,200000.0
Toyota,2015,20000.0,Diesel,Individual,Manual,First Owner,7.01195219123506,2982.0,168.5,7,2000000.0
Ford,2015,90000.0,Diesel,Individual,Manual,First Owner,3.864734299516908,1498.0,98.59,5,610000.0
BMW,2016,30000.0,Petrol,Individual,Automatic,Second Owner,6.492679821769573,1998.0,189.0,5,2500000.0
Maruti,2017,61000.0,Diesel,Individual,Manual,First Owner,3.3095148552087252,1248.0,74.0,5,620000.0
Maruti,2013,66000.0,Petrol,Individual,Manual,First Owner,6.938775510204082,796.0,37.0,8,150000.0
others,2018,80000.0,Petrol,Individual,Manual,First Owner,4.946653734238603,1198.0,67.0,7,450000.0
Hyundai,2017,27000.0,Diesel,Individual,Manual,Second Owner,4.473817996949669,1582.0,126.2,5,1150000.0
Mahindra,2018,60000.0,Petrol,Individual,Manual,First Owner,5.619834710743802,1198.0,82.0,6,500000.0
Maruti,2011,139000.0,Petrol,Individual,Manual,First Owner,5.396825396825397,998.0,67.1,5,246000.0
Maruti,2017,60000.0,others,Individual,Manual,First Owner,3.874202370100273,1196.0,61.7,5,400000.0
Maruti,2008,10000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,65000.0
Ford,2016,30000.0,Diesel,Individual,Manual,First Owner,4.055299539170507,1498.0,98.96,5,725000.0
Hyundai,2014,125000.0,Diesel,Individual,Automatic,First Owner,3.942652329749104,1582.0,126.32,5,736000.0
Maruti,2018,45000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,700000.0
Chevrolet,2011,30000.0,Petrol,Individual,Manual,First Owner,5.666666666666666,995.0,62.0,5,150000.0
Maruti,2010,80500.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,180000.0
Toyota,2014,200000.0,Diesel,Individual,Manual,First Owner,3.7303942348452734,1364.0,67.04,5,409999.0
Mahindra,2013,60000.0,Diesel,Individual,Manual,First Owner,5.513784461152882,2523.0,62.1,7,550000.0
Maruti,2004,18000.0,Petrol,Individual,Manual,Second Owner,6.335403726708074,796.0,37.0,4,50000.0
Maruti,2006,110000.0,Diesel,Individual,Manual,Second Owner,4.23076923076923,1527.0,58.0,5,80000.0
Maruti,2005,90000.0,Petrol,Individual,Manual,Second Owner,5.177664974619289,796.0,46.3,5,110000.0
Honda,2006,120000.0,Petrol,Individual,Manual,Second Owner,5.762711864406779,1497.0,78.0,5,180000.0
Maruti,2017,127000.0,Diesel,Individual,Manual,First Owner,3.098591549295775,1248.0,74.02,5,605000.0
Maruti,2017,70000.0,Diesel,Individual,Manual,First Owner,3.5889070146818924,1248.0,88.5,7,800000.0
Hyundai,2011,116500.0,Diesel,Individual,Manual,First Owner,3.8260869565217392,1396.0,90.0,5,350000.0
Hyundai,2012,120000.0,Petrol,Individual,Manual,First Owner,5.513513513513514,1197.0,82.85,5,300000.0
Hyundai,2008,100000.0,Petrol,Individual,Manual,others,7.338129496402877,1599.0,103.2,5,160000.0
Ford,2011,90000.0,Diesel,Individual,Manual,Second Owner,4.4,1399.0,68.0,5,225000.0
others,2009,120000.0,Diesel,Individual,Automatic,Third Owner,7.290803645401823,2967.0,241.4,7,1025000.0
Tata,2017,40000.0,Diesel,Individual,Automatic,First Owner,5.0,2179.0,153.86,7,1300000.0
Volkswagen,2018,18000.0,Diesel,Individual,Manual,First Owner,4.062788550323176,1498.0,108.62,5,560000.0
Maruti,2017,70000.0,Diesel,Individual,Manual,First Owner,3.6213991769547325,1248.0,88.5,5,650000.0
Mahindra,2018,29000.0,Diesel,Individual,Manual,First Owner,5.827814569536424,2179.0,152.87,7,1150000.0
Maruti,2016,65755.0,Petrol,Individual,Manual,First Owner,4.766355140186916,1197.0,83.1,5,480000.0
Ford,2019,2600.0,Diesel,Individual,Manual,First Owner,3.8260869565217392,1498.0,98.96,5,960000.0
Mahindra,2017,46000.0,Diesel,Individual,Automatic,First Owner,5.5,2179.0,140.0,7,1050000.0
Hyundai,2017,15000.0,Petrol,Individual,Manual,Second Owner,4.834123222748815,814.0,55.2,5,310000.0
Maruti,2014,60000.0,Diesel,Individual,Manual,First Owner,3.7606837606837606,1248.0,74.0,5,500000.0
Maruti,2017,15500.0,Petrol,Individual,Automatic,First Owner,4.258872651356993,998.0,67.1,5,350000.0
Honda,2015,120000.0,Diesel,Individual,Manual,First Owner,3.4108527131782944,1498.0,98.6,5,365000.0
others,2008,120000.0,Diesel,Individual,Manual,Third Owner,5.945945945945945,1998.0,68.0,5,165000.0
Tata,2007,120000.0,Diesel,Individual,Manual,Third Owner,6.027397260273972,2956.0,63.0,10,100000.0
Mahindra,2007,80000.0,Diesel,Individual,Manual,Second Owner,6.470588235294118,2523.0,63.0,7,240000.0
Mahindra,2019,40000.0,Diesel,Individual,Manual,First Owner,5.086705202312139,1497.0,121.0,7,925000.0
Ford,2018,15000.0,Petrol,Individual,Manual,First Owner,5.616740088105726,1196.0,86.8,5,590000.0
Tata,2013,110000.0,Diesel,Individual,Manual,Second Owner,6.423357664233578,2179.0,138.1,7,525000.0
Toyota,2014,80000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,8,720000.0
Renault,2017,50000.0,Diesel,Individual,Automatic,First Owner,4.489795918367347,1461.0,108.45,5,850000.0
Mahindra,2010,110000.0,Diesel,Individual,Automatic,First Owner,7.463952502120442,2179.0,120.0,8,490000.0
Honda,2013,100000.0,Diesel,Individual,Manual,First Owner,3.4108527131782944,1498.0,98.6,5,325000.0
Hyundai,2019,20000.0,Diesel,Individual,Automatic,First Owner,4.0,1582.0,126.2,5,1200000.0
Mahindra,2012,135000.0,Diesel,Individual,Manual,First Owner,5.513784461152882,2523.0,62.1,7,450000.0
Tata,2014,50700.0,Diesel,Individual,Manual,First Owner,4.609743321110529,1405.0,69.01,5,300000.0
Volkswagen,2013,70000.0,Diesel,Individual,Manual,Second Owner,3.9873130946986857,1199.0,73.9,5,365000.0
others,2007,120000.0,Petrol,Individual,Automatic,First Owner,8.717948717948719,1796.0,178.0,5,500000.0
Toyota,2014,112000.0,Diesel,Individual,Manual,Second Owner,6.774441878367975,2494.0,100.6,8,900000.0
Hyundai,2018,35000.0,Diesel,Individual,Manual,First Owner,3.6666666666666665,1186.0,73.97,5,700000.0
Renault,2017,50000.0,Diesel,Individual,Manual,First Owner,4.489795918367347,1461.0,108.45,5,880000.0
Toyota,2014,121000.0,Diesel,Individual,Manual,Third Owner,6.774441878367975,2494.0,100.6,7,700000.0
Mahindra,2009,120000.0,Diesel,Individual,Manual,Second Owner,7.3029045643153525,2179.0,120.0,7,380000.0
Toyota,2006,90000.0,Petrol,Individual,Manual,Third Owner,7.611940298507462,1794.0,125.0,5,150000.0
Maruti,2014,70000.0,others,Individual,Manual,Second Owner,3.2319391634980987,998.0,67.1,5,235000.0
Renault,2018,20000.0,Petrol,Individual,Manual,First Owner,4.432855280312907,999.0,67.0,5,320000.0
Renault,2015,60000.0,Diesel,Individual,Manual,First Owner,4.30317848410758,1461.0,83.8,5,550000.0
